0,22.588137472283815
1,8.422695328648201
2,5.812152332049636
3,2.6717151848937846
4,0.833091407192362
5,0.8649939502005987
6,0.9297268931529352
7,1.2194822684423163
8,1.587664614665316
9,1.9877560975609756
10,3.6947139359869436
11,0.9297268931529352
12,0.8494684177611007
13,0.8408443729107342
14,0.8415563495177713
15,0.8494684177611007
16,0.8509229869695957
17,0.8545812973177023
18,0.8422695328648202
19,0.8323936756955509
20,0.831697111950199
21,0.8494684177611007
22,0.8553167373326057
23,0.8545812973177023
24,0.8408443729107342
25,0.8422695328648202
26,0.8487429963966591
27,0.8472958642629904
28,0.8516521412000753
29,0.8344903852061191
30,0.8545812973177023
31,0.8779841420322331
32,0.8531142049617921
33,0.8282317073170732
34,0.8538471209454362
35,0.8444163541040678
36,0.8451343952215032
37,0.8394240276862228
38,0.8415563495177713
39,0.8394240276862228
40,0.8254801069605381
41,0.8575306719417496
42,0.8516521412000753
43,0.8408443729107342
44,0.8538471209454362
45,0.8387156529793146
46,0.8672583322691866
47,0.8560534442553728
48,0.8634909198787905
49,0.8612461427907173
50,0.8303074760070909
51,0.8501950802228296
52,0.8351916376306621
53,0.8597560975609756
54,0.8582711992923038
55,0.8531142049617921
56,0.8494684177611007
57,0.8351916376306621
58,0.8582711992923038
59,0.8451343952215032
60,0.8553167373326057
61,0.8560534442553728
62,0.8436995320717214
63,0.8373024842295601
64,0.8680157631270636
65,0.8444163541040678
66,0.8523825461239175
67,0.8509229869695957
68,0.8422695328648202
69,0.8575306719417496
70,0.8523825461239175
71,0.835894069621941
72,0.8472958642629904
73,1.087393926455676
74,1.6293082766893243
75,2.3385365853658535
76,3.2909869164916814
77,5.401511134676564
78,9.938780487804879
79,19.877560975609757
80,62.11737804878049
81,993.8780487804878
